,open_time,liquidation_long,liquidation_short,oi,top_ls_account,top_ls_position,global_ls_account,buy_sell_ratio,closeprice,mark_closeprice,volume,number
28,1644146400,0,0,3424605621,0.8282,1.14,0.7522,1.4267,41529.99,41529.99,205.656,2748.0
29,1644146700,0,0,3426845090,0.8302,1.1402,0.7553,1.3672,41534.4,41534.21,165.091,2414.0
30,1644147000,0,0,3427191683,0.8315,1.1401,0.7572,0.6425,41515.73,41517.15031269,317.066,3528.0
31,1644147300,0,0,3425215967,0.8332,1.1402,0.7587,2.9407,41549.0,41551.84218063,311.076,3623.0
32,1644147600,0,0,3427442927,0.8335,1.1403,0.7606,0.6165,41491.06,41491.04593802,408.314,4452.0
33,1644147900,0,0,3420855125,0.8365,1.1414,0.7627,0.8461,41480.72,41489.08196131,1091.054,10759.0
34,1644148200,0,0,3416874295,0.8376,1.1422,0.763,1.2013,41522.57,41521.07,488.779,6742.0
35,1644148500,0,0,3420398415,0.8409,1.1425,0.7674,0.7564,41510.72,41514.06644507,240.356,3757.0
36,1644148800,0,0,3419916256,0.842,1.1424,0.7677,1.1181,41517.99,41517.03296339,587.565,5867.0
37,1644149100,0,0,3420073161,0.8416,1.1437,0.7677,2.2907,41618.58,41617.60784417,1642.654,12417.0
38,1644149400,0,0,3435961481,0.8349,1.1442,0.7612,0.709,41607.68,41607.67,399.31,5156.0
39,1644149700,0,0,3435817676,0.8325,1.145,0.7584,1.078,41598.69,41597.15605461,512.136,5359.0
40,1644150000,0,0,3434474597,0.8292,1.1437,0.7547,0.5405,41573.0,41573.13,316.005,3687.0
41,1644150300,0,0,3432462364,0.8278,1.1441,0.7528,1.4739,41577.6,41577.6,159.71,2652.0
42,1644150600,0,0,3432593561,0.8278,1.1442,0.7535,1.4518,41579.09,41584.0965702,311.723,3117.0
43,1644150900,0,0,3431442635,0.8292,1.1437,0.755,2.198,41591.87,41589.99,281.946,3113.0
44,1644151200,0,0,3428891966,0.8275,1.1439,0.7547,0.8235,41576.6,41576.6,129.864,2265.0
45,1644151500,0,0,3427492042,0.8282,1.1443,0.755,0.6026,41498.04,41501.69,751.769,7514.0
46,1644151800,0,0,3417776564,0.8325,1.1451,0.7593,1.5389,41528.83,41532.97,679.28,5950.0
47,1644152100,0,0,3423413821,0.8362,1.1445,0.7649,2.3155,41604.13,41599.99,850.682,7298.0
48,1644152400,0,0,3424277822,0.8325,1.1461,0.7615,1.6857,41599.99,41598.57,1351.572,12880.0
49,1644152700,33763,0,3427475863,0.8245,1.1496,0.7516,1.9108,41757.43,41760.66730872,3631.418,32220.0
50,1644153000,509422,0,3464194327,0.8155,1.1537,0.7434,0.7579,41569.04,41563.2,4980.401,42225.0
51,1644153300,0,0,3433678383,0.8185,1.1517,0.747,0.9792,41562.19,41563.54,2610.509,21543.0
52,1644153600,0,0,3420881258,0.8262,1.1518,0.7584,1.306,41621.12,41623.46,1228.238,11240.0
53,1644153900,0,0,3421809287,0.8275,1.1523,0.7599,1.0006,41670.08,41669.52953206,770.151,8712.0
54,1644154200,0,0,3425667107,0.8235,1.1524,0.7553,1.2089,41682.17,41682.17,906.806,9433.0
55,1644154500,0,0,3430448802,0.8169,1.1522,0.7486,0.8945,41676.89,41677.35,781.749,8148.0
56,1644154800,0,0,3432075675,0.8139,1.1518,0.7443,0.5486,41677.55,41677.77,404.074,4900.0
57,1644155100,0,0,3431041144,0.8126,1.1508,0.7428,1.3154,41698.35,41698.35,317.186,4540.0
58,1644155400,0,0,3433196494,0.8119,1.1501,0.7416,0.8505,41678.85,41677.12698651,260.465,4102.0
59,1644155700,0,0,3432455202,0.8119,1.1509,0.7409,0.6185,41679.99,41679.99,374.879,4004.0
60,1644156000,0,0,3431956093,0.8123,1.1512,0.7403,0.7971,41633.41,41638.41314843,912.501,8862.0
61,1644156300,0,0,3428590549,0.8119,1.1499,0.74,1.5375,41694.91,41696.85680343,547.651,6538.0
62,1644156600,0,0,3435886631,0.8113,1.1498,0.7394,0.989,41664.64,41663.8,391.861,5310.0
63,1644156900,0,0,3433845943,0.8116,1.1498,0.74,1.5165,41705.0,41710.25172459,460.208,5279.0
64,1644157200,0,0,3441480336,0.8106,1.1501,0.7388,1.3384,41727.55,41730.65952544,615.295,6963.0
65,1644157500,85524,0,3448929968,0.81,1.1504,0.7382,1.5473,41761.66,41762.0,940.935,10281.0
66,1644157800,563279,2649095,3463056594,0.806,1.1486,0.7349,1.6979,41800.05,41814.66773044,13206.659,106645.0
67,1644158100,1205,0,3422126499,0.8529,1.1437,0.8005,0.864,41659.46,41653.53,6664.117,58319.0
68,1644158400,0,1863,3401772859,0.8639,1.1398,0.8146,0.6836,41467.15,41480.01,5237.813,46760.0
69,1644158700,0,1132,3380655451,0.8657,1.1399,0.8126,0.8301,41290.78,41285.39,6556.089,56454.0
70,1644159000,0,4107,3331295742,0.8643,1.1413,0.8018,1.1827,41337.44,41341.0,2770.719,28387.0
71,1644159300,0,9690,3334293078,0.872,1.1427,0.8123,1.0092,41300.0,41297.43190862,1951.98,22045.0
72,1644159600,0,886,3334711462,0.8737,1.143,0.8126,0.6948,41225.0,41227.33,3372.544,33983.0
73,1644159900,0,13191,3323157322,0.8615,1.144,0.7928,1.6132,41335.0,41340.64620849,3495.496,33699.0
74,1644160200,0,0,3330286162,0.8776,1.1413,0.8182,1.3867,41340.48,41352.87674931,1333.012,14760.0
75,1644160500,0,0,3335835749,0.8772,1.1405,0.8195,1.2294,41320.99,41320.0,1432.496,13583.0
76,1644160800,0,0,3334889021,0.8811,1.1392,0.8252,1.1722,41335.59,41343.68,831.911,8203.0
77,1644161100,0,0,3339982677,0.8818,1.1388,0.8268,1.8054,41427.77,41423.91561682,757.524,7965.0
78,1644161400,992,0,3346848576,0.8847,1.1391,0.8308,1.2649,41430.0,41437.03558434,1651.855,15814.0
79,1644161700,0,0,3348767843,0.8889,1.1403,0.8406,0.7276,41380.53,41373.21,862.663,8397.0
80,1644162000,0,0,3344448734,0.8861,1.1398,0.8349,0.9636,41329.99,41332.39807306,629.903,6976.0
81,1644162300,0,0,3341234637,0.8839,1.1389,0.8328,1.1759,41492.91,41505.08606663,2289.058,17005.0
82,1644162600,0,0,3375219706,0.8797,1.1403,0.8305,0.6386,41478.11,41480.32314964,682.125,7345.0
83,1644162900,0,15188,3375565370,0.8762,1.1402,0.8245,1.0566,41494.99,41490.88,524.757,5525.0
84,1644163200,0,0,3376507691,0.8741,1.1397,0.8228,1.0294,41430.99,41435.58728554,1612.456,15794.0
85,1644163500,0,0,3373670209,0.8716,1.1381,0.8222,0.9474,41459.31,41429.5,622.436,6897.0
86,1644163800,0,0,3371765751,0.8692,1.1379,0.8182,1.538,41464.15,41466.13618741,652.08,6872.0
87,1644164100,0,0,3375830091,0.8685,1.1368,0.8172,1.3672,41539.02,41539.71997464,538.516,6249.0
88,1644164400,11564,0,3382561501,0.8667,1.1369,0.8149,1.0464,41538.31,41541.08073435,722.674,7705.0
89,1644164700,0,0,3386617664,0.8671,1.138,0.8142,0.7335,41547.39,41547.4,488.255,6360.0
90,1644165000,0,0,3387412178,0.8657,1.1372,0.8126,2.7002,41633.64,41633.63,1323.273,12461.0
91,1644165300,26316,0,3389765065,0.8664,1.1361,0.8159,0.9541,41593.42,41602.02130164,1304.658,12883.0
92,1644165600,0,0,3385975026,0.865,1.1366,0.8139,0.5988,41485.6,41498.40716808,1015.452,9889.0
93,1644165900,0,0,3378356528,0.8625,1.1367,0.8096,1.5202,41569.99,41569.1,542.116,5698.0
94,1644166200,0,0,3385282625,0.8605,1.1362,0.8086,1.0919,41601.75,41598.80039586,378.182,4674.0
95,1644166500,771,0,3388963708,0.8598,1.1358,0.8077,1.0535,41618.8,41619.26763874,500.367,6360.0
96,1644166800,0,0,3390590759,0.8563,1.1359,0.8028,0.8315,41635.53,41635.00818779,424.888,5664.0
97,1644167100,0,0,3393175643,0.856,1.1355,0.8021,0.9367,41660.34,41658.73,464.078,5945.0
98,1644167400,0,0,3396164475,0.8539,1.1359,0.7986,0.5532,41585.0,41589.66225064,589.318,6148.0
99,1644167700,0,0,3389291258,0.8543,1.1353,0.7979,1.3275,41638.29,41641.43365089,379.749,4567.0
100,1644168000,0,0,3393682483,0.8536,1.1349,0.7986,1.0717,41675.46,41677.99,410.886,4625.0
101,1644168300,922,0,3396364287,0.8515,1.1345,0.7973,0.9751,41685.61,41685.61,548.73,6657.0
102,1644168600,3042,0,3395814691,0.8498,1.134,0.796,0.5114,41628.76,41634.91939225,392.237,4953.0
103,1644168900,0,0,3392155554,0.8501,1.1337,0.7966,0.8059,41668.43,41668.44,337.537,4769.0
104,1644169200,0,0,3394523673,0.8484,1.1339,0.794,0.6556,41578.84,41577.97337715,1659.293,14687.0
105,1644169500,0,0,3378890345,0.8484,1.1341,0.7921,0.6825,41597.75,41599.09,359.78,4902.0
106,1644169800,0,0,3382364426,0.8477,1.1337,0.7908,1.8668,41635.14,41640.4446361,333.429,4111.0
107,1644170100,0,0,3386473120,0.8457,1.1336,0.7892,0.4879,41619.99,41620.0,442.309,4766.0
108,1644170400,0,0,3382831439,0.8464,1.1333,0.7883,1.1885,41643.98,41644.76168757,363.385,4300.0
109,1644170700,0,0,3384803003,0.8437,1.1329,0.7867,0.8402,41612.05,41612.05,301.427,3819.0
110,1644171000,0,0,3381284703,0.8416,1.1324,0.7838,0.7426,41581.79,41587.07751597,254.95,3513.0
111,1644171300,0,0,3377927671,0.8443,1.1324,0.7841,0.4009,41562.63,41563.79,458.588,4875.0
112,1644171600,0,0,3372840668,0.845,1.1315,0.7838,0.9579,41519.99,41520.0,512.325,5884.0
113,1644171900,0,195,3370303666,0.8409,1.1318,0.78,0.8869,41507.84,41514.65999216,788.743,7960.0
114,1644172200,0,0,3369730920,0.8413,1.132,0.779,1.2303,41488.01,41491.03685137,394.858,5092.0
115,1644172500,0,0,3367588805,0.8457,1.1321,0.7832,1.4361,41508.38,41513.97409494,448.455,4559.0
116,1644172800,0,0,3368492222,0.8484,1.132,0.7879,1.1646,41533.69,41530.54924271,270.597,3974.0
117,1644173100,0,0,3368530639,0.8464,1.1316,0.7873,0.9431,41540.3,41540.3,279.666,3413.0
118,1644173400,0,0,3368951396,0.8457,1.1307,0.7867,0.5602,41448.11,41460.09901189,650.649,7702.0
119,1644173700,0,0,3358388130,0.8484,1.1311,0.7854,1.1586,41486.59,41490.0,503.601,5970.0
120,1644174000,0,0,3361927854,0.8477,1.1315,0.7854,1.4476,41489.0,41496.53139336,355.742,4102.0
121,1644174300,0,0,3362544691,0.8443,1.1313,0.7844,1.2382,41513.96,41519.25317539,346.976,4005.0
122,1644174600,0,0,3364501886,0.846,1.1321,0.7851,0.8958,41528.43,41528.71438132,201.986,2951.0
123,1644174900,0,0,3365609149,0.8488,1.1319,0.7864,1.9152,41565.8,41565.98028118,418.194,4533.0
124,1644175200,0,0,3367186574,0.8484,1.1324,0.7876,1.0894,41602.66,41610.24931766,425.313,4576.0
125,1644175500,0,0,3369201569,0.8467,1.1316,0.7867,1.1907,41638.11,41634.66,466.073,4475.0
126,1644175800,4659,0,3372733168,0.8437,1.131,0.7832,1.1337,41629.87,41629.87,666.12,7063.0
127,1644176100,5907,0,3375336580,0.843,1.1312,0.7797,0.7263,41633.99,41634.0,218.747,2965.0
128,1644176400,0,0,3376110927,0.8406,1.1312,0.7749,0.8141,41614.31,41615.07567666,439.059,5034.0
129,1644176700,4007,0,3372090889,0.8362,1.1306,0.7712,0.9398,41636.51,41636.49,252.494,3090.0
130,1644177000,13376,0,3375362697,0.8355,1.1308,0.7696,0.76,41627.5,41630.08422699,195.826,2937.0
131,1644177300,23701,0,3374862589,0.8382,1.1312,0.7709,1.6669,41692.8,41694.86,703.022,7794.0
132,1644177600,0,0,3379717014,0.8335,1.1305,0.7665,0.6864,41686.31,41686.89309904,431.154,5562.0
133,1644177900,0,0,3382268239,0.8318,1.1296,0.764,1.2552,41704.2,41704.66308931,418.921,5765.0
134,1644178200,2527,0,3385192693,0.8322,1.1292,0.764,0.5855,41656.52,41661.01079697,407.286,4717.0
135,1644178500,3659,0,3379010935,0.8322,1.1291,0.7618,0.9624,41670.94,41670.93,561.107,7345.0
136,1644178800,0,0,3375374375,0.8288,1.1297,0.7584,0.8719,41682.82,41683.75144106,445.603,5702.0
137,1644179100,0,0,3379097396,0.8275,1.1315,0.7572,0.7182,41684.9,41684.59,170.659,2763.0
138,1644179400,0,0,3379274629,0.8268,1.1314,0.7559,1.1378,41703.28,41704.56377647,232.9,3300.0
139,1644179700,0,0,3380671614,0.8265,1.1319,0.7556,0.5971,41680.01,41680.0,286.998,3455.0
140,1644180000,0,0,3380178895,0.8268,1.1315,0.7547,0.4873,41630.37,41630.0,423.537,3975.0
141,1644180300,0,0,3377864986,0.8248,1.1312,0.7532,0.5601,41543.97,41551.18,719.215,8253.0
142,1644180600,0,0,3370982247,0.8245,1.132,0.7525,1.0496,41518.92,41518.91,772.112,8914.0
143,1644180900,0,0,3367232427,0.8285,1.1327,0.759,1.6451,41552.61,41559.8790456,585.277,6125.0
144,1644181200,0,0,3367804050,0.8345,1.1326,0.7674,1.6625,41581.87,41581.67,407.796,4593.0
145,1644181500,0,0,3368130780,0.8349,1.1334,0.7687,0.7906,41579.95,41581.33,290.044,3608.0
146,1644181800,0,0,3366985284,0.8352,1.1339,0.768,0.8116,41532.62,41530.15,271.061,3587.0
147,1644182100,0,0,3363340544,0.8355,1.1338,0.7687,1.5181,41586.48,41586.49,228.059,3177.0
148,1644182400,0,0,3367686519,0.8369,1.1336,0.7705,1.8182,41593.79,41596.31277513,284.742,3363.0
149,1644182700,0,0,3366786935,0.8376,1.1342,0.7715,1.3732,41634.99,41638.54489711,531.134,5217.0
150,1644183000,0,0,3366057138,0.8392,1.1324,0.7721,2.0892,41690.0,41690.0,407.226,4471.0
151,1644183300,0,0,3371299163,0.8365,1.1329,0.7699,0.8826,41665.93,41667.94465713,330.606,3399.0
152,1644183600,0,0,3370924639,0.8355,1.1328,0.7677,0.4744,41658.49,41658.5,226.067,2864.0
153,1644183900,0,0,3370363738,0.8349,1.133,0.7658,0.8945,41654.16,41656.97230139,164.03,2511.0
154,1644184200,0,0,3370602555,0.8345,1.133,0.7649,1.756,41686.63,41687.18585868,206.622,2851.0
155,1644184500,0,0,3373800313,0.8332,1.1334,0.7637,0.5376,41632.61,41632.64,334.521,3636.0
156,1644184800,0,0,3369616196,0.8322,1.1336,0.7618,1.2663,41670.05,41669.98633882,266.077,3755.0
157,1644185100,0,0,3373671600,0.8318,1.1338,0.7606,0.8661,41682.77,41683.29,227.406,2852.0
158,1644185400,0,0,3377031930,0.8318,1.1343,0.7599,0.9114,41660.02,41661.59583245,190.989,2665.0
159,1644185700,0,0,3374809236,0.8315,1.1342,0.759,0.8504,41652.51,41652.5,159.38,2286.0
160,1644186000,0,0,3374660267,0.8305,1.1338,0.7581,0.7654,41650.0,41655.24687315,126.787,1916.0
161,1644186300,0,0,3375823684,0.8315,1.1341,0.759,0.6855,41606.15,41606.14,319.322,3619.0
162,1644186600,0,0,3370736119,0.8308,1.1343,0.7584,2.0606,41638.01,41638.01,236.799,2780.0
163,1644186900,0,0,3373005585,0.8308,1.1346,0.7596,0.9801,41649.88,41649.89,123.208,2099.0
164,1644187200,0,0,3374061671,0.8308,1.1346,0.7593,1.0083,41673.79,41678.22132633,198.523,2821.0
165,1644187500,0,0,3376190998,0.8308,1.1348,0.7587,1.1031,41648.35,41648.06,226.428,3368.0
166,1644187800,0,0,3374866996,0.8302,1.1344,0.7575,0.8674,41610.0,41611.04716655,894.488,8657.0
167,1644188100,0,0,3366908947,0.8339,1.1342,0.7621,1.3108,41575.81,41575.81,362.074,4587.0
168,1644188400,0,0,3364536144,0.8349,1.1347,0.7634,0.858,41589.51,41590.91346882,2076.393,17777.0
169,1644188700,548,0,3362556340,0.8359,1.1344,0.7634,1.8651,41904.83,41887.42,4597.114,38783.0
170,1644189000,78245,0,3378914833,0.8355,1.1343,0.7655,0.9346,41695.47,41691.0015575,3714.681,35396.0
171,1644189300,417726,942935,3359950525,0.8484,1.1348,0.7797,1.3578,42119.99,42109.17111318,4750.595,39138.0
172,1644189600,3176738,1763809,3399333876,0.843,1.1376,0.7756,1.6448,42389.62,42373.43,7637.73,66198.0
173,1644189900,166216,0,3409900464,0.8467,1.1409,0.7992,0.6858,42145.63,42144.64089946,3019.132,28247.0
174,1644190200,0,0,3385210036,0.8396,1.1404,0.7854,1.2513,42269.99,42255.72866121,2021.194,20861.0
175,1644190500,6399,0,3390719931,0.8546,1.1385,0.806,1.0719,42278.28,42285.9,1301.214,13759.0
176,1644190800,17096,0,3395374714,0.8512,1.1379,0.8028,2.0266,42548.99,42539.27,3790.908,34188.0
177,1644191100,294764,1219927,3424505630,0.8643,1.1385,0.8272,1.0834,42422.35,42431.15985356,4052.191,36078.0
178,1644191400,1442993,166591,3412094960,0.8584,1.1377,0.8202,0.7547,42395.59,42400.32,1091.231,12609.0
179,1644191700,1307,0,3412456152,0.858,1.1364,0.8185,0.8425,42361.35,42364.37358405,904.852,10860.0
180,1644192000,0,0,3411261506,0.8587,1.137,0.8192,0.8171,42290.36,42298.97304682,2472.725,23803.0
181,1644192300,0,0,3398663223,0.8556,1.1348,0.8136,1.033,42220.42,42219.54,1609.614,14229.0
182,1644192600,0,0,3387692512,0.9037,1.1321,0.8123,0.8477,42065.01,42065.33152469,2990.03,28405.0
183,1644192900,0,0,3363845159,0.9033,1.1313,0.8047,0.8765,41930.0,41937.54,1879.656,21174.0
184,1644193200,0,0,3346955973,0.9055,1.1317,0.8044,1.252,41931.01,41936.82146757,3245.503,22512.0
185,1644193500,0,8075,3328729920,0.9201,1.1315,0.8212,0.6207,41750.0,41750.01,5126.576,44109.0
186,1644193800,0,0,3294833176,0.9286,1.1298,0.8252,1.4164,41779.49,41781.34056696,1460.633,14050.0
187,1644194100,0,0,3295735292,0.9346,1.129,0.8352,0.7746,41691.63,41704.17462989,1319.421,11136.0
188,1644194400,0,0,3288869865,0.9357,1.129,0.8355,1.2047,41738.46,41738.45,911.837,8237.0
189,1644194700,0,8379,3293288044,0.9395,1.1283,0.8399,0.9763,41698.68,41685.54,951.269,8735.0
190,1644195000,0,417,3287982317,0.9421,1.128,0.8437,1.4683,41828.3,41822.37274168,1112.536,9577.0
191,1644195300,0,0,3296898253,0.9501,1.1281,0.8539,0.7689,41801.49,41801.79093459,925.128,8190.0
192,1644195600,0,0,3300347706,0.9547,1.1269,0.8594,0.8797,41719.81,41706.2,902.383,14116.0
193,1644195900,0,0,3290161169,0.9554,1.1266,0.8594,0.7247,41692.77,41699.64323635,575.058,8642.0
194,1644196200,0,0,3287893855,0.9562,1.1258,0.8605,1.6489,41809.64,41806.64,746.655,9099.0
195,1644196500,0,0,3297302531,0.9505,1.1256,0.8584,0.8932,41823.02,41823.0,694.764,9364.0
196,1644196800,1168,0,3297448865,0.9535,1.1256,0.8615,0.7794,41821.61,41821.66,1014.437,10212.0
197,1644197100,1215,0,3298056359,0.955,1.1244,0.8632,1.4619,41876.35,41882.23211965,1474.436,13312.0
198,1644197400,0,0,3302877777,0.9627,1.1256,0.873,1.4071,41964.92,41966.76676783,1068.887,11428.0
199,1644197700,1446,0,3313088561,0.9693,1.1271,0.8811,1.7162,42183.11,42180.14434925,2464.899,21145.0
200,1644198000,6163,0,3318963724,0.9708,1.1304,0.8871,0.8238,42133.76,42124.95,1624.505,15549.0
201,1644198300,1095,0,3318899615,0.9635,1.1302,0.8797,1.2951,42184.48,42183.33325455,1519.793,15328.0
202,1644198600,2208,0,3326377922,0.9619,1.1299,0.8797,0.7064,42157.45,42159.86,782.171,10824.0
203,1644198900,0,0,3325049264,0.9573,1.1284,0.8737,0.8464,42083.75,42082.28257284,1114.914,10978.0
204,1644199200,0,0,3316383774,0.947,1.1294,0.8622,1.482,42157.02,42158.86408384,718.768,9314.0
205,1644199500,0,0,3325693224,0.9505,1.1289,0.8667,1.287,42176.12,42186.56,555.951,6974.0
206,1644199800,3100,0,3325011997,0.9489,1.129,0.8667,1.3207,42198.06,42201.09,678.29,10531.0
207,1644200100,934,0,3327696687,0.9493,1.1279,0.8671,1.0148,42192.19,42201.95296762,686.155,9501.0
208,1644200400,136598,0,3327870366,0.9508,1.1271,0.8692,1.6517,42339.39,42314.54335431,1273.092,13593.0
209,1644200700,425501,0,3338375305,0.9547,1.1259,0.8741,1.3428,42367.61,42368.18,1201.245,12685.0
210,1644201000,56231,0,3345729760,0.9508,1.1249,0.8727,0.9541,42402.99,42402.98,1512.729,18924.0
211,1644201300,26799,0,3356008658,0.9493,1.1212,0.8695,1.4815,42467.26,42468.8,1372.23,14523.0
212,1644201600,92734,0,3356730852,0.9455,1.1212,0.8671,1.4175,42535.03,42532.77,2173.861,19387.0
213,1644201900,1742621,138632,3368445966,0.9395,1.1195,0.8615,0.7966,42487.13,42488.14485471,2664.365,33277.0
214,1644202200,5388,0,3363434754,0.9253,1.1148,0.8437,0.6432,42442.14,42441.06,1340.265,18817.0
215,1644202500,0,0,3360020948,0.9146,1.1136,0.8308,0.8948,42306.91,42311.0,2030.093,19193.0
216,1644202800,0,0,3350075971,0.9037,1.1131,0.8155,1.5444,42376.7,42380.31,972.384,9306.0
217,1644203100,0,0,3352052057,0.9066,1.114,0.8215,1.4717,42532.31,42528.37817446,1260.986,11961.0
218,1644203400,5431,0,3365930095,0.9142,1.1133,0.8328,0.8018,42479.99,42486.94410941,1279.777,16004.0
219,1644203700,38,0,3374047728,0.9084,1.1123,0.8252,1.0601,42478.25,42484.28415384,650.558,9937.0
220,1644204000,22495,0,3377673331,0.9066,1.1114,0.8252,1.4106,42540.52,42533.46,795.541,8931.0
221,1644204300,1728,0,3381156400,0.9044,1.1116,0.8222,2.2431,42720.09,42723.51,5012.228,38877.0
222,1644204600,2069118,0,3383336364,0.9131,1.1128,0.8437,0.6273,42689.99,42694.87372801,2595.113,24998.0
223,1644204900,3547002,745448,3387935276,0.9172,1.1094,0.8474,1.3297,42776.01,42782.39241654,2921.72,30749.0
224,1644205200,62192,0,3395189185,0.9249,1.1085,0.8612,0.7191,42722.12,42722.6334813,1624.76,18167.0
225,1644205500,29025,0,3397551050,0.9183,1.1065,0.8563,1.0135,42726.92,42728.91,1377.545,14541.0
226,1644205800,4653,0,3397985418,0.9131,1.1059,0.8498,1.1813,42816.34,42823.2880374,1158.412,12740.0
227,1644206100,69973,0,3408482698,0.9194,1.1062,0.8584,1.197,42784.68,42799.83666202,1539.912,16441.0
228,1644206400,38158,0,3404455014,0.9168,1.1056,0.8556,0.7416,42738.98,42738.98,1153.828,14884.0
229,1644206700,0,0,3398536205,0.9128,1.1054,0.8505,0.6751,42668.69,42676.6999626,946.06,10703.0
230,1644207000,0,0,3396163663,0.9117,1.1042,0.8464,0.7796,42690.0,42690.52440848,1073.268,9553.0
231,1644207300,0,0,3390786728,0.9113,1.1031,0.846,1.6525,42780.07,42784.02601786,737.793,8884.0
232,1644207600,0,0,3399919992,0.9124,1.1034,0.8488,1.426,42834.99,42834.81675101,1081.876,14315.0
233,1644207900,0,0,3402536507,0.9117,1.1035,0.8495,0.9946,42781.31,42783.25,650.502,8178.0
234,1644208200,0,0,3398753576,0.912,1.1029,0.8484,0.6724,42808.15,42809.12,787.392,8008.0
235,1644208500,0,0,3398516762,0.9117,1.1025,0.8481,1.3163,42797.54,42782.99,444.469,5868.0
236,1644208800,2805,0,3395014993,0.9102,1.1025,0.8474,0.9928,42769.59,42779.95587862,952.511,9240.0
237,1644209100,0,0,3393796059,0.9128,1.1021,0.8488,1.2547,42749.78,42740.74,702.21,8676.0
238,1644209400,45760,0,3388446674,0.9084,1.1026,0.845,0.8846,42739.99,42740.71061373,615.208,7468.0
239,1644209700,12329,0,3389253212,0.9084,1.1022,0.845,1.6462,42783.52,42790.51843174,560.738,5976.0
240,1644210000,0,0,3396788504,0.9077,1.1023,0.8447,0.79,42715.13,42715.66100127,711.905,7474.0
241,1644210300,0,0,3388155271,0.9059,1.1031,0.8423,1.1782,42783.92,42784.54,601.869,6781.0
242,1644210600,0,0,3394750536,0.9048,1.1034,0.8403,0.938,42806.33,42813.69988007,1024.128,10052.0
243,1644210900,1930,0,3404007931,0.9044,1.1026,0.8396,0.7828,42788.31,42788.80704568,472.15,6268.0
244,1644211200,763,0,3401499382,0.9051,1.1024,0.8396,0.9143,42736.99,42739.62,1125.658,9276.0
245,1644211500,0,0,3394211822,0.9084,1.1036,0.844,1.7578,42742.03,42753.48385669,4158.005,32183.0
