,open_time,liquidation_long,liquidation_short,oi,top_ls_account,top_ls_position,global_ls_account,buy_sell_ratio,closeprice,mark_closeprice,volume,number
17,1644039000,78273,0,3345241969,0.9037,1.1287,0.8015,1.1702,41509.99,41509.99,3721.171,45168.0
18,1644040800,69464,0,3343734424,0.9062,1.1302,0.8086,1.0923,41637.95,41637.94,2534.894,38494.0
19,1644042600,509,0,3354829784,0.9062,1.1308,0.8086,1.0889,41485.01,41483.54,4997.393,54103.0
20,1644044400,0,0,3346687659,0.9029,1.1334,0.8064,0.9391,41438.11,41440.19718091,3613.68,45266.0
21,1644046200,0,0,3348207724,0.895,1.1342,0.7937,0.844,41368.14,41369.0,2206.974,31171.0
22,1644048000,0,0,3348826383,0.8882,1.1341,0.7813,1.0825,41437.6,41437.61,2350.094,31497.0
23,1644049800,0,0,3348372748,0.8997,1.1353,0.7934,0.9646,41428.44,41428.44,5080.753,59051.0
24,1644051600,0,0,3353098330,0.8925,1.1327,0.7835,1.2711,41487.59,41484.16622954,2431.433,32977.0
25,1644053400,0,33,3355751487,0.8965,1.133,0.7899,0.8776,41535.96,41550.62655727,7080.683,70683.0
26,1644055200,1132,0,3366006784,0.8983,1.1349,0.786,0.889,41445.87,41447.47912726,7283.797,69886.0
27,1644057000,0,0,3350854857,0.895,1.1317,0.7822,1.2168,41552.2,41558.16319088,2589.467,30952.0
28,1644058800,0,0,3364605827,0.895,1.1346,0.7848,0.8326,41463.16,41463.05672205,3667.112,42738.0
29,1644060600,0,0,3355268749,0.9015,1.1344,0.7931,0.9372,41427.85,41430.47242423,2690.101,41063.0
30,1644062400,0,0,3359318265,0.9033,1.1371,0.7953,0.9723,41460.0,41459.99,3401.071,46069.0
31,1644064200,0,0,3368264854,0.9019,1.1389,0.7937,0.9996,41372.94,41372.94,2738.81,37051.0
32,1644066000,0,0,3365890072,0.9095,1.1385,0.8025,1.1508,41431.49,41435.75770479,3014.61,43995.0
33,1644067800,0,0,3375382637,0.9131,1.1438,0.806,1.3506,41503.15,41506.64186121,2772.488,36365.0
34,1644069600,0,0,3379673996,0.9109,1.1444,0.8034,0.7419,41432.01,41436.57,3558.762,39516.0
35,1644071400,0,0,3364229773,0.9223,1.1401,0.8162,1.0831,41443.87,41441.81,9128.524,87145.0
36,1644073200,725252,71404,3353486279,0.915,1.1382,0.8136,1.0882,41666.01,41675.02,14160.613,151336.0
37,1644075000,590887,0,3374779940,0.9073,1.1372,0.81,0.9455,41731.74,41746.68837094,8473.179,102327.0
38,1644076800,0,0,3392028850,0.8939,1.1388,0.8012,0.9004,41584.25,41583.39,6914.777,75442.0
39,1644078600,0,22227,3376844843,0.8939,1.1387,0.8041,0.8246,41276.89,41273.48218537,8718.761,98429.0
40,1644080400,678,62790,3339270080,0.8893,1.1371,0.7886,1.0365,41290.93,41296.05976798,17973.124,195496.0
41,1644082200,3846,0,3344663564,0.8843,1.1471,0.7696,1.1649,41575.72,41575.73,9186.752,99738.0
42,1644084000,721,933,3367955885,0.8847,1.1446,0.7765,1.2258,41659.81,41652.18,4762.355,55598.0
43,1644085800,10157,0,3375507537,0.8762,1.142,0.7658,0.8019,41659.8,41661.99,3632.178,46020.0
44,1644087600,0,0,3372034730,0.8612,1.1453,0.7479,0.7609,41528.14,41531.72,2413.251,31812.0
45,1644089400,0,0,3361753304,0.8536,1.1461,0.7352,0.8985,41532.76,41535.06,2441.262,32557.0
46,1644091200,0,2232,3367533200,0.8536,1.1469,0.7319,0.9378,41447.71,41450.85,4399.667,51270.0
47,1644093000,873,0,3359382397,0.8529,1.1423,0.7283,1.3404,41631.01,41641.17,2876.03,31680.0
48,1644094800,143182,0,3384168808,0.858,1.1433,0.7379,0.9526,41713.52,41714.22821501,3946.102,40227.0
49,1644096600,0,0,3411281043,0.8467,1.1447,0.7268,0.6758,41621.19,41633.15505114,2452.622,28013.0
50,1644098400,94736,0,3407092167,0.845,1.1458,0.7241,1.2608,41685.34,41686.96,2138.996,30010.0
51,1644100200,7423,12890,3412920253,0.845,1.1488,0.7238,0.7526,41571.23,41571.81241539,2249.755,27591.0
52,1644102000,591,699,3399900584,0.8498,1.1479,0.7286,0.7835,41500.07,41506.27,2408.791,29581.0
53,1644103800,1120,62,3383405390,0.8426,1.1467,0.7262,0.9076,41374.69,41376.34416454,4367.667,45712.0
54,1644105600,0,0,3362125625,0.8495,1.1535,0.7316,1.1538,41396.72,41400.0,2540.597,31101.0
55,1644107400,112,4,3360496208,0.8242,1.1251,0.7461,1.1936,41462.87,41464.21141907,2756.676,28802.0
56,1644109200,10753,0,3358569819,0.8295,1.127,0.7516,1.1039,41541.99,41541.99,2219.491,25204.0
57,1644111000,0,0,3364193938,0.8328,1.126,0.7562,1.0905,41591.71,41592.6,1773.945,22308.0
58,1644112800,0,154,3365536311,0.8322,1.128,0.7559,0.9249,41555.37,41553.63947576,1217.016,18247.0
59,1644114600,0,0,3359788355,0.8352,1.1279,0.7581,0.8469,41517.18,41518.67167711,1768.787,23301.0
60,1644116400,4,0,3359454717,0.8365,1.129,0.7565,0.9808,41491.24,41490.82363038,1832.237,19567.0
61,1644118200,0,0,3354425920,0.8359,1.1269,0.7572,0.9839,41429.06,41430.03435376,1468.579,17764.0
62,1644120000,0,285,3347179001,0.8416,1.1273,0.7637,1.0656,41485.39,41486.26,4271.964,46683.0
63,1644121800,0,0,3366672726,0.8386,1.13,0.7606,0.7666,41522.43,41524.93605683,2133.228,23639.0
64,1644123600,0,0,3358885347,0.8376,1.1283,0.7581,0.8953,41553.1,41554.95,1552.723,19753.0
65,1644125400,0,0,3359213978,0.8315,1.1278,0.751,1.0742,41558.58,41566.20898763,1463.532,17530.0
66,1644127200,0,0,3365413182,0.8285,1.1292,0.747,1.0032,41521.14,41529.77268373,1913.454,24922.0
67,1644129000,0,41,3361659552,0.8258,1.1298,0.7425,1.0216,41441.96,41445.15546783,1912.948,24693.0
68,1644130800,0,0,3358409410,0.8292,1.1301,0.7479,0.9185,41400.3,41406.79796887,1617.237,21498.0
69,1644132600,457558,0,3358952701,0.8379,1.1311,0.7569,1.2618,41588.0,41594.31240433,6044.159,55376.0
70,1644134400,0,0,3386875868,0.8146,1.1356,0.7358,1.1207,41512.0,41512.0,2820.871,28909.0
71,1644136200,0,0,3388456312,0.8192,1.1351,0.7394,1.284,41621.86,41632.94,2594.003,29192.0
72,1644138000,0,0,3405429193,0.8208,1.1369,0.7425,0.9321,41581.37,41583.57574591,2036.388,25377.0
73,1644139800,2183,0,3410103877,0.8198,1.1371,0.7388,1.42,41630.0,41633.41007613,1610.938,20080.0
74,1644141600,0,0,3419714347,0.8192,1.1369,0.7397,1.085,41608.41,41610.2449648,2834.82,31235.0
75,1644143400,0,0,3435894435,0.8182,1.1378,0.7391,1.0608,41570.0,41570.0,2377.521,27745.0
76,1644145200,511,0,3428138848,0.8235,1.1384,0.7479,1.0349,41534.4,41534.21,1962.039,25214.0
77,1644147000,0,0,3427191683,0.8315,1.1401,0.7572,0.9374,41510.72,41514.06644507,2856.645,32861.0
78,1644148800,0,0,3419916256,0.842,1.1424,0.7677,1.3699,41577.6,41577.6,3617.38,35138.0
79,1644150600,0,0,3432593561,0.8278,1.1442,0.7535,1.3484,41604.13,41599.99,3005.264,29257.0
80,1644152400,543185,0,3424277822,0.8325,1.1461,0.7615,1.1365,41670.08,41669.52953206,14572.289,128820.0
81,1644154200,0,0,3425667107,0.8235,1.1524,0.7553,0.911,41679.99,41679.99,3045.159,35127.0
82,1644156000,85524,0,3431956093,0.8123,1.1512,0.7403,1.2284,41761.66,41762.0,3868.451,43233.0
83,1644157800,564483,2665887,3463056594,0.806,1.1486,0.7349,1.0907,41300.0,41297.43190862,36387.377,318610.0
84,1644159600,0,14078,3334711462,0.8737,1.143,0.8126,1.1659,41427.77,41423.91561682,11222.983,112193.0
85,1644161400,992,15188,3346848576,0.8847,1.1391,0.8308,1.0289,41494.99,41488.08064083,6640.361,61062.0
86,1644163200,11564,0,3376507691,0.8741,1.1397,0.8228,1.0759,41547.39,41547.4,4636.417,49877.0
87,1644165000,27087,0,3387412178,0.8657,1.1372,0.8126,1.2018,41618.8,41619.26763874,5064.048,51965.0
88,1644166800,922,0,3390590759,0.8563,1.1359,0.8028,0.8906,41685.61,41685.61,2817.649,33606.0
89,1644168600,3042,0,3395814691,0.8498,1.134,0.796,0.6977,41619.99,41620.0,3524.585,38188.0
90,1644170400,0,195,3382831439,0.8464,1.1333,0.7883,0.8065,41507.84,41514.65999216,2679.418,30351.0
91,1644172200,0,0,3369730920,0.8413,1.132,0.779,0.9899,41486.59,41490.0,2547.826,30710.0
92,1644174000,0,0,3361927854,0.8477,1.1315,0.7854,1.2906,41638.11,41634.66,2214.284,24642.0
93,1644175800,51651,0,3372733168,0.8437,1.131,0.7832,1.0871,41692.8,41694.86,2475.268,28883.0
94,1644177600,6186,0,3379717014,0.8335,1.1305,0.7665,0.8423,41684.9,41684.59,2434.73,31854.0
95,1644179400,0,0,3379274629,0.8268,1.1314,0.7559,0.85,41552.61,41559.8790456,3020.039,34022.0
96,1644181200,0,0,3367804050,0.8345,1.1326,0.7674,1.2869,41634.99,41638.54489711,2012.836,23545.0
97,1644183000,0,0,3366057138,0.8392,1.1324,0.7721,0.9873,41632.61,41632.64,1669.072,19732.0
98,1644184800,0,0,3369616196,0.8322,1.1336,0.7618,0.8788,41606.15,41606.14,1289.961,17093.0
99,1644186600,0,0,3370736119,0.8308,1.1343,0.7584,1.0794,41575.81,41576.34,2041.52,24312.0
100,1644188400,3839473,2706744,3364536144,0.8349,1.1347,0.7634,1.2756,42145.63,42144.64089946,25795.645,225539.0
101,1644190200,1762560,1386518,3385210036,0.8396,1.1404,0.7854,1.2551,42361.35,42364.37358405,13161.59,128355.0
102,1644192000,0,8075,3411261506,0.8587,1.137,0.8192,0.8475,41750.0,41750.01,17324.104,154232.0
103,1644193800,0,8796,3294833176,0.9286,1.1298,0.8252,1.077,41801.49,41801.79093459,6680.824,59925.0
104,1644195600,2383,0,3300347706,0.9547,1.1269,0.8594,1.0551,41876.35,41882.23211965,5407.733,64745.0
105,1644197400,10913,0,3302877777,0.9627,1.1256,0.873,1.1618,42083.75,42082.28257284,8575.169,85252.0
106,1644199200,566132,0,3316383774,0.947,1.1294,0.8622,1.3691,42367.61,42368.18,5113.501,62598.0
107,1644201000,1923773,138632,3345729760,0.9508,1.1249,0.8727,0.9822,42306.91,42311.0,11093.543,124121.0
108,1644202800,29692,0,3350075971,0.9037,1.1131,0.8155,1.6283,42720.09,42723.51,9971.474,95016.0
109,1644204600,5781962,745448,3383336364,0.9131,1.1128,0.8437,0.9645,42784.68,42799.83666202,11217.462,117636.0
110,1644206400,38158,0,3404455014,0.9168,1.1056,0.8556,0.9591,42781.31,42783.05,5643.327,66517.0
111,1644208200,60894,0,3398753576,0.912,1.1029,0.8484,1.041,42783.52,42790.51843174,4062.528,45236.0
112,1644210000,2693,0,3396788504,0.9077,1.1023,0.8447,1.2716,42742.03,42753.48385669,8093.715,72034.0
113,1644211800,1122,0,3375713375,0.9022,1.1063,0.8413,0.9882,42782.53,42780.00234881,5316.165,53839.0
114,1644213600,869,0,3385551505,0.8932,1.1101,0.8315,1.0515,42743.62,42742.09,2556.681,31138.0
115,1644215400,13854,0,3384092452,0.8911,1.1141,0.8312,0.9614,42740.51,42744.17664151,3206.738,35562.0
116,1644217200,0,0,3390365377,0.8889,1.1167,0.8258,0.9569,42737.91,42737.91,2147.328,27850.0
117,1644219000,0,0,3390548368,0.8907,1.1176,0.8268,0.8792,42712.8,42716.0477958,5353.843,57175.0
118,1644220800,0,0,3380801371,0.8776,1.1209,0.809,0.6713,42568.26,42567.84,5521.016,58611.0
119,1644222600,499,0,3383288590,0.8808,1.117,0.8129,1.2692,42584.63,42580.9950502,4098.475,45340.0
120,1644224400,0,22871,3385379106,0.8804,1.1194,0.8123,0.7598,42490.0,42496.0,4024.842,44923.0
121,1644226200,0,47248,3376307652,0.8748,1.1177,0.8005,0.9027,42401.3,42401.65970215,10877.745,101641.0
122,1644228000,0,0,3347785949,0.9073,1.1182,0.8275,1.3416,42472.97,42474.65,4788.945,48071.0
123,1644229800,44799,0,3364495312,0.915,1.1164,0.8409,1.2933,42534.0,42542.46,4562.28,46934.0
124,1644231600,48716,0,3364279821,0.9146,1.1184,0.8443,1.2093,42665.43,42668.16836593,4521.663,50492.0
125,1644233400,2247,0,3368918441,0.919,1.1171,0.8553,1.0723,42692.25,42699.35574179,4204.863,44464.0
126,1644235200,0,0,3379600675,0.9099,1.1157,0.846,0.877,42552.0,42550.82,6225.651,62041.0
127,1644237000,0,0,3381775036,0.8861,1.1121,0.8212,1.0407,42610.62,42613.09546081,4539.423,45433.0
128,1644238800,5273,0,3393045260,0.8751,1.1122,0.8119,1.3978,42746.93,42745.02,6703.915,64660.0
129,1644240600,0,0,3406055621,0.8685,1.1136,0.8146,1.0952,42775.74,42779.05,3409.451,41740.0
130,1644242400,226382,0,3414992107,0.8664,1.1142,0.8126,1.2343,42896.83,42909.75707632,6448.239,66837.0
131,1644244200,3431067,1169688,3444070398,0.8702,1.1173,0.8202,1.1465,43376.83,43400.61822751,36021.464,311848.0
132,1644246000,79596,1055,3483907957,0.8625,1.1333,0.8315,0.9804,43299.99,43293.27671342,16713.0,169719.0
133,1644247800,2780916,3277,3477802784,0.8457,1.1317,0.8073,1.3503,43805.26,43802.36765348,24779.942,231476.0
134,1644249600,605062,19774,3532543430,0.8546,1.1313,0.8529,0.9115,43726.37,43726.36,17696.104,138669.0
135,1644251400,161411,457911,3536300255,0.8636,1.1183,0.8556,1.2354,43776.5,43775.49,22062.612,184356.0
136,1644253200,0,0,3484940955,0.8776,1.1254,0.8801,0.9801,43749.38,43751.2,7286.907,71422.0
137,1644255000,955241,0,3491743546,0.8643,1.1308,0.856,1.4407,44188.04,44194.28,16293.161,143861.0
138,1644256800,1751998,7934,3506084093,0.8702,1.1368,0.8854,1.1197,44021.62,44023.72373063,19481.774,174787.0
139,1644258600,0,97149,3490124706,0.8748,1.1347,0.8871,0.9603,44052.88,44062.50576709,12373.703,112470.0
140,1644260400,213122,2813,3474817497,0.8847,1.1461,0.8965,1.3038,44403.11,44405.62920381,9924.5,97161.0
141,1644262200,48951,0,3489102257,0.8836,1.1556,0.9029,0.8274,44243.0,44247.41,8964.424,85716.0
142,1644264000,8925,0,3459666581,0.8646,1.1629,0.8741,0.7769,44150.0,44149.84,8733.37,78792.0
143,1644265800,0,0,3473534539,0.8646,1.1595,0.8709,0.8566,44118.1,44135.07354951,9057.986,101268.0
144,1644267600,0,3022,3464280138,0.8758,1.1629,0.8772,0.9695,43841.39,43837.24186372,8717.575,86100.0
145,1644269400,0,0,3451132404,0.8692,1.1623,0.8681,1.2988,44073.94,44060.24,4139.056,46239.0
146,1644271200,1494,0,3458889710,0.8723,1.1693,0.873,1.1591,44125.19,44132.76123655,3117.963,39124.0
147,1644273000,0,0,3455014638,0.8765,1.1687,0.8786,0.8975,44050.0,44050.0,2056.047,28843.0
148,1644274800,4,0,3446440108,0.8734,1.1688,0.8772,0.7269,43813.99,43813.99,5354.21,58525.0
149,1644276600,0,0,3434977778,0.8818,1.1658,0.879,1.052,43829.99,43825.0,3589.333,43991.0
150,1644278400,0,44282,3424813267,0.8947,1.1671,0.8936,0.9311,43779.61,43775.8,9165.858,90008.0
151,1644280200,0,0,3410047243,#####,#####,#####,1.4759,43836.71,43839.96,3595.693,43896.0
152,1644282000,388886,0,3416898688,0.9124,1.1309,0.8829,1.3124,43955.0,43956.99,3502.608,39194.0
153,1644283800,1503,0,3423941449,0.9201,1.133,0.8986,1.4815,44026.01,44026.90980402,3535.933,40282.0
154,1644285600,0,0,3435726772,0.9346,1.1352,0.9201,0.9092,43997.01,43998.6232758,2706.86,34248.0
155,1644287400,0,0,3433423108,0.9301,1.1355,0.9164,0.8572,43939.99,43938.0787977,2680.327,31401.0
156,1644289200,0,0,3434694324,0.929,1.1342,0.9146,0.9279,43945.0,43948.32494116,3079.628,35797.0
157,1644291000,214466,0,3442407733,0.9253,1.1334,0.9102,1.3879,44162.22,44160.88216363,4378.53,48581.0
158,1644292800,0,1396,3460868374,0.9339,1.1337,0.9272,0.9161,44086.23,44092.01004355,3006.509,34055.0
159,1644294600,20352,0,3460332156,0.9309,1.1324,0.9234,1.6777,44338.06,44344.51849387,5528.834,54297.0
160,1644296400,12207,0,3487191340,0.9429,1.1321,0.9489,0.7505,44287.37,44293.16049053,4926.133,49748.0
161,1644298200,2357593,318767,3500027576,0.9342,1.1254,0.9395,1.4645,44867.12,44862.67785173,20021.211,184676.0
162,1644300000,1062161,21704,3517108642,0.9444,1.1402,0.9818,1.428,45121.9,45079.56828227,24893.121,216648.0
163,1644301800,4132,5462,3492023392,0.9767,1.1444,1.0429,0.8187,44774.24,44778.4340567,15703.871,157553.0
164,1644303600,13442,0,3437161388,1.0173,1.1437,1.0816,1.0025,44796.4,44799.53772627,7279.286,73982.0
165,1644305400,1245,0,3428655594,1.0214,1.1451,1.0864,1.0087,44842.26,44844.64719833,4313.763,52754.0
166,1644307200,3734,35419,3435967764,1.0247,1.1448,1.0991,0.7816,44188.98,44188.04,19098.248,199983.0
167,1644309000,0,38494,3392845124,1.0235,1.1443,1.0678,0.8424,44000.0,44028.69301568,15327.073,143068.0
168,1644310800,521,96297,3420488819,1.019,1.1648,1.0446,0.9959,43837.22,43838.38,18005.435,170397.0
169,1644312600,0,55063,3400183453,1.0354,1.1712,1.0471,0.9898,43844.1,43842.76,17159.594,165825.0
170,1644314400,9,76408,3366932802,1.0563,1.1494,1.0773,1.0868,43829.1,43827.56,10213.081,110400.0
171,1644316200,0,0,3338099910,1.0674,1.1527,1.0938,0.9639,43837.14,43845.42385494,5104.221,58711.0
172,1644318000,0,0,3351446290,1.082,1.1514,1.1088,0.9703,43774.04,43770.6,7462.599,71777.0
173,1644319800,0,0,3318322108,1.0868,1.1553,1.1106,1.3425,43978.64,43993.60032978,4685.422,52482.0
174,1644321600,48,108563,3330428960,1.0907,1.1594,1.1177,0.7119,43282.38,43277.66293005,16195.739,146697.0
175,1644323400,0,243021,3263031688,1.0404,1.1463,1.0272,1.1046,43445.93,43447.99,15691.635,157764.0
176,1644325200,1307,0,3280410532,1.079,1.1551,1.0606,1.0192,43449.99,43447.88678086,10049.353,109991.0
177,1644327000,0,0,3289910223,1.0644,1.1639,1.0454,1.2198,43620.99,43620.69245414,7428.307,71055.0
178,1644328800,1014,855,3284584881,1.0781,1.1657,1.0653,1.1938,43575.0,43580.74234221,5078.588,55208.0
179,1644330600,9,1390,3297906496,1.0807,1.1571,1.0725,0.9762,43562.59,43568.86273541,12855.259,122893.0
180,1644332400,0,124132,3300003782,1.0825,1.1523,1.079,0.8963,43178.41,43177.07,24157.348,232751.0
181,1644334200,1121,6387,3240691495,1.0907,1.1629,1.0606,1.1589,43406.53,43414.26363561,9708.003,103675.0
182,1644336000,0,0,3257025538,1.1061,1.166,1.0704,1.1248,43567.88,43570.20825658,9994.618,92815.0
183,1644337800,0,83849,3283795012,1.0747,1.1643,1.0346,0.796,43009.26,43009.87,15868.008,140469.0
184,1644339600,27325,122937,3223029639,1.0978,1.1606,1.0555,1.02,42858.21,42866.60598472,15654.155,141517.0
185,1644341400,10332,112046,3206830694,1.1538,1.1711,1.1177,1.0898,42955.06,42951.51078356,13545.226,129670.0
186,1644343200,16054,2227,3194217041,1.1697,1.1771,1.124,1.1438,43132.26,43137.83,5428.717,58046.0
187,1644345000,15291,3549,3209954461,1.1654,1.1791,1.1213,0.8435,42963.29,42967.27390663,7126.213,69817.0
188,1644346800,0,13367,3197137552,1.1404,1.1777,1.0786,0.7834,42713.36,42714.34345603,8809.05,81624.0
189,1644348600,0,41300,3172329775,1.1711,1.1713,1.1124,1.1946,42985.41,42989.21019595,8839.739,82036.0
190,1644350400,365113,1069,3181100401,1.1683,1.1753,1.107,1.7338,43610.61,43602.17385068,10770.124,108432.0
191,1644352200,1657532,78145,3213922000,1.1825,1.1717,1.1487,1.2885,44257.22,44242.51,21491.823,210070.0
192,1644354000,10383,0,3257649985,1.1533,1.1642,1.1422,0.9135,44070.76,44073.77,11609.929,118324.0
193,1644355800,5172,0,3221826466,1.1409,1.174,1.1106,1.2198,44159.9,44167.629585,6691.67,73728.0
194,1644357600,10729,0,3238080100,1.1372,1.156,1.1097,0.7332,44042.68,44042.68,3811.543,47027.0
195,1644359400,2240,12320,3221597974,1.134,1.1535,1.0934,1.1154,44041.89,44044.75591077,4637.239,52363.0
196,1644361200,1342555,48212,3219233780,1.1331,1.1557,1.0881,1.5367,44249.34,44256.19,3615.835,43102.0
197,1644363000,6408,0,3227823571,1.1594,1.1519,1.1249,0.6522,44021.57,44020.52114567,3583.462,40554.0
198,1644364800,0,0,3211610444,1.1468,1.1594,1.107,0.8822,43987.48,43968.57,4019.245,45756.0
199,1644366600,2072,0,3220056735,1.14,1.1381,1.1272,1.2228,44218.03,44218.03,5752.449,57999.0
200,1644368400,0,0,3240667830,1.1349,1.1365,1.1272,0.7545,44030.52,44033.41984732,3541.859,42238.0
201,1644370200,0,11052,3226515054,1.1575,1.1327,1.1505,0.6629,43852.25,43865.63,6350.005,60299.0
202,1644372000,0,535015,3201974021,1.1515,1.1318,1.1308,0.7881,43292.57,43303.57996188,12606.999,115554.0
203,1644373800,73750,542137,3149028540,1.1501,1.145,1.1004,0.8197,43317.14,43318.82,6846.937,66461.0
204,1644375600,9755,0,3170261374,1.1949,1.1373,1.1501,1.1311,43396.72,43403.86553408,4707.824,48500.0
205,1644377400,0,0,3168964270,1.2036,1.1365,1.172,0.9428,43321.58,43324.00456033,2821.37,33284.0
206,1644379200,12724,0,3151309375,1.2031,1.1357,1.1678,1.1987,43434.84,43433.06,3787.245,37785.0
207,1644381000,2732,0,3170158600,1.1973,1.1285,1.1763,0.9417,43434.95,43432.56990062,2704.384,35311.0
208,1644382800,0,194916,3162752476,1.2002,1.129,1.182,0.9689,43309.25,43301.78,5736.107,66821.0
209,1644384600,0,0,3155377064,1.1805,1.1312,1.1561,1.1907,43567.22,43567.85,7448.101,78586.0
210,1644386400,0,0,3178292912,1.1949,1.1266,1.1796,1.3292,43664.0,43666.39051121,3616.928,46623.0
211,1644388200,0,0,3200620010,1.2017,1.1233,1.1939,1.2496,43679.26,43680.41131399,3922.834,45166.0
212,1644390000,0,330911,3195636412,1.1983,1.127,1.1973,0.8748,43515.0,43514.99,4366.232,46796.0
213,1644391800,25649,715946,3186955051,1.1863,1.128,1.1739,1.4865,43798.9,43814.01246551,6709.263,69856.0
214,1644393600,7896,1759818,3202891370,1.1959,1.1323,1.1915,0.7723,43307.01,43309.99490978,12370.032,116706.0
215,1644395400,0,53541,3136423601,1.2427,1.1331,1.2282,1.0943,43374.51,43379.54121601,6868.943,69850.0
216,1644397200,0,9743,3111518666,1.2847,1.1336,1.2862,1.4357,43543.0,43544.74083525,4420.182,51090.0
217,1644399000,0,0,3121829681,1.2584,1.1365,1.2635,0.8666,43372.26,43370.99,5677.986,61729.0
218,1644400800,13625,0,3115570767,1.2467,1.1373,1.2442,1.3633,43594.63,43601.7940555,6086.928,60981.0
219,1644402600,0,0,3144744131,1.2391,1.1321,1.2341,0.8634,43599.08,43593.54500852,3850.548,43887.0
220,1644404400,0,0,3153013020,1.2401,1.1319,1.2386,0.9483,43595.0,43602.1293657,5620.87,59338.0
221,1644406200,2143,0,3167785154,1.2548,1.1263,1.2533,1.082,43686.65,43698.58036954,6597.191,72095.0
222,1644408000,105,0,3180934330,1.2376,1.1227,1.2292,1.0729,43791.12,43794.52654155,6430.157,70760.0
223,1644409800,42318,0,3211739086,1.2381,1.1206,1.2306,1.3056,44120.42,44116.13,15160.469,157363.0
224,1644411600,71270,0,3237899832,1.2262,1.1208,1.2321,1.0376,44193.09,44206.13,10831.613,114975.0
225,1644413400,38636,1131612,3252114355,1.2247,1.116,1.2311,0.8357,43928.29,43934.34897416,8806.088,92147.0
226,1644415200,0,294,3226175621,1.1959,1.1215,1.1791,1.1465,43957.13,43961.23411294,7768.098,89286.0
227,1644417000,29787,1242,3225354550,1.2139,1.1205,1.2341,0.9696,44074.76,44090.5981287,9792.732,100187.0
228,1644418800,0,314200,3223227921,1.2065,1.1233,1.2311,1.0225,43990.16,43990.16,7091.239,76917.0
229,1644420600,0,0,3221804346,1.2007,1.1297,1.2247,0.8802,43855.17,43864.98,6640.842,70195.0
230,1644422400,0,21321,3231692614,1.2193,1.1263,1.2487,0.7865,43785.0,43788.80433097,12299.079,113435.0
231,1644424200,18044,0,3241959345,1.2381,1.1318,1.265,1.2578,44070.0,44069.17506895,6038.844,67343.0
232,1644426000,1900,0,3254410789,1.2277,1.1361,1.2553,0.9593,44147.81,44176.53,5480.265,66729.0
233,1644427800,0,0,3269805121,1.1915,1.1297,1.2109,0.8715,44044.33,44043.91977211,4762.777,54409.0
234,1644429600,0,0,3254418181,1.1683,1.1293,1.1725,0.9851,43965.19,43967.01,3389.263,41850.0
235,1644431400,0,0,3242525903,1.1749,1.1312,1.1796,1.2478,44146.75,44147.15314527,2764.619,36734.0
236,1644433200,58026,4073,3253521442,1.1935,1.1318,1.2085,1.261,44596.6,44607.81,13828.301,129980.0
237,1644435000,75143,0,3311655176,1.129,1.1373,1.1622,0.853,44455.07,44457.1,7608.82,84726.0
238,1644436800,0,0,3325060141,1.1004,1.1387,1.1155,1.0043,44525.21,44533.28824065,4751.632,57227.0
239,1644438600,1197195,0,3340196929,1.1097,1.1374,1.1245,1.0829,44743.28,44725.54,7837.081,84610.0
240,1644440400,0,0,3348474517,1.0916,1.1375,1.1164,0.8808,44591.82,44597.27711443,5042.623,51123.0
241,1644442200,7133,0,3340541516,1.0833,1.1374,1.1022,0.8805,44443.01,44445.0,2757.232,37436.0
242,1644444000,0,1396,3327769552,1.0773,1.1404,1.0938,0.8598,44318.11,44318.82489349,4955.534,63355.0
243,1644445800,71,0,3313076003,1.0708,1.1451,1.079,1.1345,44531.19,44531.19,3310.407,42213.0
244,1644447600,5089,0,3323372284,1.1106,1.1418,1.1164,0.795,44350.73,44352.14,3368.177,37768.0
245,1644449400,0,0,3309698861,1.0899,1.1403,1.0903,1.0141,44358.08,44362.02584179,3123.708,41511.0
246,1644451200,0,7561,3310160839,1.1022,1.1416,1.1053,0.7812,44134.58,44138.35576384,6930.871,69569.0
247,1644453000,0,0,3284964024,1.111,1.1349,1.0894,1.0499,44099.88,44097.29742983,2935.973,34470.0
248,1644454800,0,0,3282246118,1.1231,1.1375,1.1026,1.4574,44104.98,44107.49169418,3066.741,32074.0
249,1644456600,0,0,3288901450,1.139,1.1385,1.1263,1.0127,44239.02,44240.04998961,2823.944,33039.0
250,1644458400,0,0,3303479741,1.1395,1.1371,1.1308,1.1583,44289.52,44289.51,2873.601,32345.0
251,1644460200,0,1805,3308805066,1.1445,1.1361,1.1432,0.5477,43773.22,43779.26079696,7082.208,69621.0
252,1644462000,3210,121500,3244870609,1.1377,1.1317,1.1097,0.8684,43711.05,43726.82,10476.573,92091.0
253,1644463800,0,0,3217613650,1.1872,1.1401,1.1654,0.9797,43748.78,43754.64811631,2501.462,31275.0
254,1644465600,22354,0,3223876602,1.2046,1.139,1.1901,1.236,43807.92,43813.68,2924.998,35956.0
255,1644467400,0,138986,3225474837,1.2051,1.1403,1.1993,0.9297,43760.77,43752.62933647,7798.953,66633.0
256,1644469200,0,48577,3212929226,1.2109,1.1382,1.2012,1.2614,43799.01,43799.01,3089.722,33959.0
257,1644471000,22041,0,3229907273,1.2134,1.1357,1.2099,1.2717,43851.95,43855.0,2820.284,34570.0
258,1644472800,18067,0,3238053046,1.2129,1.1342,1.2173,0.8389,43760.93,43761.52284208,3643.226,41474.0
