,open_time,liquidation_long,liquidation_short,oi,top_ls_account,top_ls_position,global_ls_account,buy_sell_ratio,closeprice,mark_closeprice,volume,number
54,1644132600,0,0,3358952701,0.8379,1.1311,0.7569,1.3194,41552.04,41554.91580217,1642.548,14705.0
55,1644133500,457558,0,3377236043,0.8339,1.1315,0.7528,1.2411,41588.0,41594.31240433,4401.611,40671.0
56,1644134400,0,0,3386875868,0.8146,1.1356,0.7358,1.3377,41570.9,41574.98,1677.791,15748.0
57,1644135300,0,0,3395908932,0.8169,1.1345,0.7382,0.8665,41512.0,41512.0,1143.08,13161.0
58,1644136200,0,0,3388456312,0.8192,1.1351,0.7394,1.3135,41581.89,41590.96510744,1628.747,17102.0
59,1644137100,0,0,3401330754,0.8238,1.136,0.7443,1.236,41621.86,41632.94,965.256,12090.0
60,1644138000,0,0,3405429193,0.8208,1.1369,0.7425,1.0497,41609.0,41609.0,1079.459,13310.0
61,1644138900,0,0,3406555377,0.8205,1.1364,0.7403,0.8148,41581.37,41583.57574591,956.929,12067.0
62,1644139800,2183,0,3410103877,0.8198,1.1371,0.7388,1.2264,41566.28,41574.93572543,712.537,9992.0
63,1644140700,0,0,3409011939,0.8212,1.1367,0.7403,1.5993,41630.0,41633.41007613,898.401,10088.0
64,1644141600,0,0,3419714347,0.8192,1.1369,0.7397,1.0796,41648.18,41650.84644327,1660.103,17439.0
65,1644142500,0,0,3432844937,0.8175,1.137,0.7376,1.0926,41608.41,41610.24931795,1174.717,13796.0
66,1644143400,0,0,3435894435,0.8182,1.1378,0.7391,0.889,41569.1,41568.102284,1475.526,16625.0
67,1644144300,0,0,3427543723,0.8222,1.1377,0.7458,1.421,41570.0,41570.0,901.995,11120.0
68,1644145200,511,0,3428138848,0.8235,1.1384,0.7479,0.9581,41518.75,41523.99,1304.563,16259.0
69,1644146100,0,0,3424896415,0.8262,1.1393,0.7504,1.2067,41534.4,41534.21,657.476,8955.0
70,1644147000,0,0,3427191683,0.8315,1.1401,0.7572,0.9758,41491.06,41491.04593802,1036.456,11603.0
71,1644147900,0,0,3420855125,0.8365,1.1414,0.7627,0.9162,41510.72,41514.06644507,1820.189,21258.0
72,1644148800,0,0,3419916256,0.842,1.1424,0.7677,1.6029,41607.68,41607.67,2629.529,23440.0
73,1644149700,0,0,3435817676,0.8325,1.145,0.7584,0.9139,41577.6,41577.6,987.851,11698.0
74,1644150600,0,0,3432593561,0.8278,1.1442,0.7535,1.5252,41576.6,41576.6,723.533,8495.0
75,1644151500,0,0,3427492042,0.8282,1.1443,0.755,1.2973,41604.13,41599.99,2281.731,20762.0
76,1644152400,543185,0,3424277822,0.8325,1.1461,0.7615,1.1735,41569.04,41563.2,9963.391,87325.0
77,1644153300,0,0,3433678383,0.8185,1.1517,0.747,1.0607,41670.08,41669.52953206,4608.898,41495.0
78,1644154200,0,0,3425667107,0.8235,1.1524,0.7553,0.9303,41677.55,41677.77,2092.629,22481.0
79,1644155100,0,0,3431041144,0.8126,1.1508,0.7428,0.87,41679.99,41679.99,952.53,12646.0
80,1644156000,0,0,3431956093,0.8123,1.1512,0.7403,1.0118,41664.64,41663.8,1852.013,20710.0
81,1644156900,85524,0,3433845943,0.8116,1.1498,0.74,1.473,41761.66,41762.0,2016.438,22523.0
82,1644157800,564483,2650958,3463056594,0.806,1.1486,0.7349,1.168,41467.15,41480.01,25108.589,211724.0
83,1644158700,0,14929,3380655451,0.8657,1.1399,0.8126,0.9368,41300.0,41297.43190862,11278.788,106886.0
84,1644159600,0,14078,3334711462,0.8737,1.143,0.8126,1.1104,41340.48,41352.87674931,8201.052,82442.0
85,1644160500,0,0,3335835749,0.8772,1.1405,0.8195,1.3325,41427.77,41423.91561682,3021.931,29751.0
86,1644161400,992,0,3346848576,0.8847,1.1391,0.8308,1.0294,41329.99,41332.39807306,3144.421,31187.0
87,1644162300,0,15188,3341234637,0.8839,1.1389,0.8328,1.0284,41494.99,41490.88,3495.94,29875.0
88,1644163200,0,0,3376507691,0.8741,1.1397,0.8228,1.1056,41464.15,41466.13618741,2886.972,29563.0
89,1644164100,11564,0,3375830091,0.8685,1.1368,0.8172,1.0288,41547.39,41547.39,1749.445,20314.0
90,1644165000,26316,0,3387412178,0.8657,1.1372,0.8126,1.1943,41485.6,41498.40716808,3643.383,35233.0
91,1644165900,771,0,3378356528,0.8625,1.1367,0.8096,1.2213,41618.8,41619.26763874,1420.665,16732.0
92,1644166800,0,0,3390590759,0.8563,1.1359,0.8028,0.737,41585.0,41589.66225064,1478.284,17757.0
93,1644167700,922,0,3389291258,0.8543,1.1353,0.7979,1.095,41685.61,41685.61,1339.365,15849.0
94,1644168600,3042,0,3395814691,0.8498,1.134,0.796,0.6492,41578.84,41577.97337715,2389.067,24409.0
95,1644169500,0,0,3378890345,0.8484,1.1341,0.7921,0.8098,41619.99,41620.0,1135.518,13779.0
96,1644170400,0,0,3382831439,0.8464,1.1333,0.7883,0.9317,41581.79,41587.07751597,919.762,11632.0
97,1644171300,0,195,3377927671,0.8443,1.1324,0.7841,0.7474,41507.84,41514.65999216,1759.656,18719.0
98,1644172200,0,0,3369730920,0.8413,1.132,0.779,1.2913,41533.69,41530.54924271,1113.91,13625.0
99,1644173100,0,0,3368530639,0.8464,1.1316,0.7873,0.8053,41486.59,41490.0,1433.916,17085.0
100,1644174000,0,0,3361927854,0.8477,1.1315,0.7854,1.2233,41528.43,41528.71438132,904.704,11058.0
101,1644174900,0,0,3365609149,0.8488,1.1319,0.7864,1.3395,41638.11,41634.66,1309.58,13584.0
102,1644175800,10566,0,3372733168,0.8437,1.131,0.7832,0.9443,41614.31,41615.07567666,1323.926,15062.0
103,1644176700,41084,0,3372090889,0.8362,1.1306,0.7712,1.2797,41692.8,41694.86,1151.342,13821.0
104,1644177600,2527,0,3379717014,0.8335,1.1305,0.7665,0.8006,41656.52,41661.01079697,1257.361,16044.0
105,1644178500,3659,0,3379010935,0.8322,1.1291,0.7618,0.8889,41684.9,41684.59,1177.369,15810.0
106,1644179400,0,0,3379274629,0.8268,1.1314,0.7559,0.6453,41630.37,41630.0,943.435,10730.0
107,1644180300,0,0,3377864986,0.8248,1.1312,0.7532,0.9609,41552.61,41559.8790456,2076.604,23292.0
108,1644181200,0,0,3367804050,0.8345,1.1326,0.7674,1.0847,41532.62,41530.15,968.901,11788.0
109,1644182100,0,0,3363340544,0.8355,1.1338,0.7687,1.513,41634.99,41638.54489711,1043.935,11757.0
110,1644183000,0,0,3366057138,0.8392,1.1324,0.7721,1.092,41658.49,41658.5,963.899,10734.0
111,1644183900,0,0,3370363738,0.8349,1.133,0.7658,0.8601,41632.61,41632.64,705.173,8998.0
112,1644184800,0,0,3369616196,0.8322,1.1336,0.7618,1.018,41660.02,41661.59583245,684.472,9272.0
113,1644185700,0,0,3374809236,0.8315,1.1342,0.759,0.7429,41606.15,41606.14,605.489,7821.0
114,1644186600,0,0,3370736119,0.8308,1.1343,0.7584,1.3424,41673.79,41678.22132633,558.53,7700.0
115,1644187500,0,0,3376190998,0.8308,1.1348,0.7587,0.995,41575.81,41575.81,1482.99,16612.0
116,1644188400,78792,0,3364536144,0.8349,1.1347,0.7634,1.2378,41695.47,41691.0015575,10388.188,91956.0
117,1644189300,3760680,2706744,3359950525,0.8484,1.1348,0.7797,1.3018,42145.63,42144.64089946,15407.457,133583.0
118,1644190200,23496,0,3385210036,0.8396,1.1404,0.7854,1.5603,42548.99,42539.27,7113.316,68808.0
119,1644191100,1739065,1386518,3424505630,0.8643,1.1385,0.8272,0.9779,42361.35,42364.37358405,6048.274,59547.0
120,1644192000,0,0,3411261506,0.8587,1.137,0.8192,0.8755,42065.01,42065.33152469,7072.369,66437.0
121,1644192900,0,8075,3363845159,0.9033,1.1313,0.8047,0.8287,41750.0,41750.01,10251.735,87795.0
122,1644193800,0,0,3294833176,0.9286,1.1298,0.8252,1.0958,41738.46,41738.45,3691.891,33423.0
123,1644194700,0,8796,3293288044,0.9395,1.1283,0.8399,1.0542,41801.49,41801.79093459,2988.933,26502.0
124,1644195600,0,0,3300347706,0.9547,1.1269,0.8594,1.0305,41809.64,41806.64,2224.096,31857.0
125,1644196500,2383,0,3297302531,0.9505,1.1256,0.8584,1.0727,41876.35,41882.23211965,3183.637,32888.0
126,1644197400,7610,0,3302877777,0.9627,1.1256,0.873,1.3005,42133.76,42124.95,5158.291,48122.0
127,1644198300,3303,0,3318899615,0.9635,1.1302,0.8797,0.9815,42083.75,42078.22553402,3416.878,37130.0
128,1644199200,3100,0,3316383774,0.947,1.1294,0.8622,1.3674,42198.06,42201.09,1953.009,26819.0
129,1644200100,563032,0,3327696687,0.9493,1.1279,0.8671,1.3702,42367.61,42368.18,3160.492,35779.0
130,1644201000,175764,0,3345729760,0.9508,1.1249,0.8727,1.2722,42535.03,42538.51,5058.82,52834.0
131,1644201900,1748009,138632,3368445966,0.9395,1.1195,0.8615,0.7907,42306.91,42311.0,6034.723,71287.0
132,1644202800,5431,0,3350075971,0.9037,1.1131,0.8155,1.1921,42479.99,42486.94410941,3513.147,37271.0
133,1644203700,24262,0,3374047728,0.9084,1.1123,0.8252,1.9473,42720.09,42723.51,6458.327,57745.0
134,1644204600,5678311,745448,3383336364,0.9131,1.1128,0.8437,0.8824,42722.12,42722.6334813,7141.593,73914.0
135,1644205500,103651,0,3397551050,0.9183,1.1065,0.8563,1.1272,42784.68,42799.83666202,4075.869,43722.0
136,1644206400,38158,0,3404455014,0.9168,1.1056,0.8556,0.7336,42690.0,42690.52440848,3173.156,35140.0
137,1644207300,0,0,3390786728,0.9113,1.1031,0.846,1.352,42781.31,42783.05,2470.171,31377.0
138,1644208200,2805,0,3398753576,0.912,1.1029,0.8484,0.915,42769.59,42779.95587862,2184.372,23116.0
139,1644209100,58089,0,3393796059,0.9128,1.1021,0.8488,1.2101,42783.52,42790.51843174,1878.156,22120.0
140,1644210000,0,0,3396788504,0.9077,1.1023,0.8447,0.9443,42806.33,42813.69988007,2337.902,24307.0
141,1644210900,2693,0,3404007931,0.9044,1.1026,0.8396,1.4383,42742.03,42753.48385669,5755.813,47727.0
142,1644211800,0,0,3375713375,0.9022,1.1063,0.8413,0.9868,42709.99,42709.98,3462.187,32686.0
143,1644212700,1122,0,3382531158,0.9004,1.1088,0.8403,0.9909,42782.53,42780.00234881,1853.978,21153.0
144,1644213600,869,0,3385551505,0.8932,1.1101,0.8315,1.1243,42806.98,42792.52,1370.022,16164.0
145,1644214500,0,0,3386113165,0.8904,1.1123,0.8282,0.9734,42743.62,42742.09,1186.659,14974.0
146,1644215400,0,0,3384092452,0.8911,1.1141,0.8312,0.8182,42722.59,42721.16731951,1987.811,20455.0
147,1644216300,13854,0,3385747223,0.8904,1.1144,0.8285,1.2503,42740.51,42744.17664151,1218.927,15107.0
148,1644217200,0,0,3390365377,0.8889,1.1167,0.8258,0.979,42721.26,42725.0,1308.026,15793.0
149,1644218100,0,0,3391177715,0.8929,1.1167,0.8302,0.9235,42737.91,42737.91,839.302,12057.0
150,1644219000,0,0,3390548368,0.8907,1.1176,0.8268,0.8328,42657.52,42662.76,1220.804,15044.0
151,1644219900,0,0,3389668400,0.8914,1.1176,0.8298,0.8933,42712.8,42716.0477958,4133.039,42131.0
152,1644220800,0,0,3380801371,0.8776,1.1209,0.809,0.8958,42671.2,42672.47,2253.391,25924.0
153,1644221700,0,0,3376881214,0.8765,1.1205,0.8093,0.5451,42568.26,42567.84,3267.625,32687.0
154,1644222600,0,0,3383288590,0.8808,1.117,0.8129,1.2,42579.65,42578.25262572,2175.909,24041.0
155,1644223500,499,0,3381092036,0.8776,1.1183,0.808,1.3529,42584.63,42581.2194937,1922.566,21299.0
156,1644224400,0,0,3385379106,0.8804,1.1194,0.8123,0.655,42552.66,42548.51,1703.985,19428.0
157,1644225300,0,22871,3382323980,0.8818,1.1186,0.8132,0.8457,42490.0,42496.0,2320.857,25495.0
158,1644226200,0,47248,3376307652,0.8748,1.1177,0.8005,0.7822,42266.57,42267.13,7758.672,67426.0
159,1644227100,0,0,3337128930,0.8868,1.1165,0.8008,1.2876,42401.3,42401.65970215,3119.073,34215.0
160,1644228000,0,0,3347785949,0.9073,1.1182,0.8275,1.1972,42378.72,42378.21,2900.813,24787.0
161,1644228900,0,0,3361792234,0.9066,1.1163,0.8268,1.6046,42472.97,42467.21,1888.132,23284.0
162,1644229800,822,0,3364495312,0.915,1.1164,0.8409,1.474,42586.78,42557.41204739,2573.698,25810.0
163,1644230700,43977,0,3369450840,0.9212,1.1174,0.8512,1.0951,42534.0,42542.46,1988.582,21124.0
164,1644231600,3595,0,3364279821,0.9146,1.1184,0.8443,1.6685,42635.07,42632.15420506,2227.817,23579.0
165,1644232500,45120,0,3368010394,0.9175,1.1192,0.8525,0.8929,42665.43,42668.16836593,2293.846,26913.0
166,1644233400,2247,0,3368918441,0.919,1.1171,0.8553,1.2331,42683.35,42675.16,2272.955,23219.0
167,1644234300,0,0,3369450075,0.9186,1.1148,0.857,0.9105,42692.25,42699.35574179,1931.908,21245.0
168,1644235200,0,0,3379600675,0.9099,1.1157,0.846,0.874,42582.62,42581.76565549,3207.427,31954.0
169,1644236100,0,0,3380285123,0.8896,1.1133,0.8285,0.8801,42552.0,42550.82,3018.224,30087.0
170,1644237000,0,0,3381775036,0.8861,1.1121,0.8212,1.2726,42674.11,42678.47,2419.226,23582.0
171,1644237900,0,0,3394683658,0.8822,1.1131,0.8172,0.828,42610.62,42613.76998929,2120.197,21851.0
172,1644238800,0,0,3393045260,0.8751,1.1122,0.8119,1.1412,42676.49,42676.2,1576.919,17266.0
173,1644239700,5273,0,3394059457,0.8723,1.1131,0.8116,1.4895,42746.93,42745.02,5126.996,47394.0
174,1644240600,0,0,3406055621,0.8685,1.1136,0.8146,0.8904,42728.79,42722.81,1818.971,21736.0
175,1644241500,0,0,3409576862,0.8695,1.1128,0.8162,1.3914,42775.74,42779.05,1590.48,20004.0
176,1644242400,24394,0,3414992107,0.8664,1.1142,0.8126,1.0074,42798.6,42804.66860409,2427.223,26949.0
177,1644243300,201988,0,3426757280,0.8692,1.1132,0.8179,1.398,42896.83,42909.75707632,4021.016,39888.0
178,1644244200,2674598,1149820,3444070398,0.8702,1.1173,0.8202,1.2499,43281.12,43283.37,24227.307,199269.0
179,1644245100,756468,19868,3454614435,0.8727,1.1375,0.8379,0.9613,43376.83,43400.61822751,11794.157,112579.0
180,1644246000,79596,1055,3483907957,0.8625,1.1333,0.8315,0.8827,43258.54,43254.57,8260.427,92383.0
181,1644246900,0,0,3480617606,0.8416,1.1258,0.8077,1.0862,43299.99,43293.27671342,8452.573,77336.0
182,1644247800,1958360,249,3477802784,0.8457,1.1317,0.8073,1.3718,43590.69,43575.01,14375.358,134025.0
183,1644248700,822557,3028,3500833793,0.8539,1.1279,0.8423,1.3212,43805.26,43802.36765348,10404.584,97451.0
184,1644249600,605062,19774,3532543430,0.8546,1.1313,0.8529,0.8601,43655.63,43663.12394827,10963.706,90697.0
185,1644250500,0,0,3544257887,0.8646,1.1209,0.8587,1.0015,43726.37,43726.36,6732.398,47972.0
186,1644251400,161371,378922,3536300255,0.8636,1.1183,0.8556,1.2285,43496.21,43496.19,16119.093,128832.0
187,1644252300,39,78990,3460694281,0.856,1.1219,0.8488,1.2545,43776.5,43775.49,5943.519,55524.0
188,1644253200,0,0,3484940955,0.8776,1.1254,0.8801,0.8824,43610.0,43609.99,3503.932,34404.0
189,1644254100,0,0,3471577800,0.8667,1.1284,0.8632,1.08,43749.38,43751.2,3782.975,37018.0
190,1644255000,135279,0,3491743546,0.8643,1.1308,0.856,1.3789,43922.44,43929.77060731,4686.256,44170.0
191,1644255900,819962,0,3488882262,0.8643,1.1342,0.8601,1.4665,44188.04,44198.39,11606.905,99691.0
192,1644256800,1582913,7934,3506084093,0.8702,1.1368,0.8854,1.2455,44210.85,44215.0,13384.89,117586.0
193,1644257700,169086,0,3511132774,0.8871,1.134,0.9124,0.8875,44021.62,44023.72373063,6096.884,57201.0
194,1644258600,0,7020,3490124706,0.8748,1.1347,0.8871,0.8288,43881.96,43875.92149849,4969.14,45830.0
195,1644259500,0,90129,3470203933,0.8678,1.1384,0.8702,1.0598,44052.88,44062.50576709,7404.563,66640.0
196,1644260400,1471,1400,3474817497,0.8847,1.1461,0.8965,1.2618,44187.01,44188.16554332,5065.74,43701.0
197,1644261300,211651,1414,3471071902,0.8854,1.1533,0.9033,1.3493,44403.11,44405.62920381,4858.76,53460.0
198,1644262200,22389,0,3489102257,0.8836,1.1556,0.9029,0.9595,44414.9,44418.03195151,5947.255,55141.0
199,1644263100,26562,0,3483156928,0.8713,1.1609,0.8836,0.6131,44243.0,44247.41,3017.169,30575.0
200,1644264000,0,0,3459666581,0.8646,1.1629,0.8741,1.267,44374.96,44370.67159145,3580.624,35464.0
201,1644264900,8925,0,3476622348,0.8615,1.1648,0.8744,0.5448,44150.0,44149.84,5152.746,43328.0
202,1644265800,0,0,3473534539,0.8646,1.1595,0.8709,0.8259,44087.32,44091.77167111,3507.434,40734.0
203,1644266700,0,0,3467331113,0.8681,1.1626,0.8695,0.8766,44118.1,44135.07354951,5550.552,60534.0
204,1644267600,0,0,3464280138,0.8758,1.1629,0.8772,1.2122,44144.0,44149.72942212,3611.343,40321.0
205,1644268500,0,3022,3469090136,0.8734,1.1631,0.8793,0.8277,43841.39,43841.38423396,5106.232,45779.0
206,1644269400,0,0,3451132404,0.8692,1.1623,0.8681,1.538,43943.7,43947.8362789,1977.547,23029.0
207,1644270300,0,0,3455142271,0.8734,1.1664,0.8737,1.1163,44073.94,44060.24,2161.509,23210.0
208,1644271200,0,0,3458889710,0.8723,1.1693,0.873,0.9634,44036.43,44046.78581601,1627.634,19846.0
209,1644272100,1494,0,3452870400,0.8744,1.1697,0.8737,1.4228,44125.19,44132.76123655,1490.329,19278.0
210,1644273000,0,0,3455014638,0.8765,1.1687,0.8786,1.1078,44133.1,44135.08,1107.214,17592.0
211,1644273900,0,0,3453906452,0.8723,1.169,0.8755,0.6995,44050.0,44050.0,948.833,11251.0
212,1644274800,0,0,3446440108,0.8734,1.1688,0.8772,0.7376,43910.29,43910.31,2634.597,28823.0
213,1644275700,4,0,3433334598,0.8748,1.1694,0.8758,0.7166,43813.99,43813.99,2719.613,29702.0
214,1644276600,0,0,3434977778,0.8818,1.1658,0.879,1.1861,43853.73,43850.0,1820.522,23757.0
215,1644277500,0,0,3435407684,0.8882,1.1671,0.8854,0.9302,43829.99,43825.0,1768.811,20234.0
216,1644278400,0,30821,3424813267,0.8947,1.1671,0.8936,0.8205,43657.53,43662.45,4688.511,41564.0
217,1644279300,0,13461,3405658129,0.9011,1.1217,0.8741,1.0901,43779.61,43775.8,4477.347,48444.0
218,1644280200,0,0,3410047243,#####,#####,#####,2.0283,43852.2,43852.2,2051.081,24693.0
219,1644281100,0,0,3412738994,#####,#####,#####,0.7281,43836.71,43839.96,1544.612,19203.0
220,1644282000,202,0,3416898688,0.9124,1.1309,0.8829,1.6376,43919.97,43925.92133707,1977.079,21831.0
221,1644282900,388684,0,3422650410,0.9168,1.1336,0.8925,0.949,43955.0,43956.99,1525.529,17363.0
222,1644283800,0,0,3423941449,0.9201,1.133,0.8986,1.9092,43986.23,43986.47,1632.793,18500.0
223,1644284700,1503,0,3428907603,0.9242,1.134,0.9073,1.2036,44026.01,44026.90980402,1903.14,21782.0
224,1644285600,0,0,3435726772,0.9346,1.1352,0.9201,1.0042,43980.9,43985.5795684,1458.179,18038.0
225,1644286500,0,0,3433261668,0.9335,1.135,0.9198,0.809,43997.01,43998.6232758,1248.681,16210.0
226,1644287400,0,0,3433423108,0.9301,1.1355,0.9164,1.1025,44009.9,44007.27043356,711.618,11388.0
227,1644288300,0,0,3437170725,0.9301,1.1346,0.9168,0.782,43939.99,43938.01363313,1968.709,20013.0
228,1644289200,0,0,3434694324,0.929,1.1342,0.9146,0.8318,43861.01,43861.4,1985.711,21012.0
229,1644290100,0,0,3434740831,0.9253,1.1336,0.9102,1.1308,43945.0,43948.32494116,1093.917,14785.0
230,1644291000,1019,0,3442407733,0.9253,1.1334,0.9102,1.5177,44086.19,44087.43492568,2417.662,26393.0
231,1644291900,213446,0,3455088673,0.9312,1.1333,0.9212,1.2451,44162.22,44160.88216363,1960.868,22188.0
232,1644292800,0,1396,3460868374,0.9339,1.1337,0.9272,0.8041,44120.3,44114.48505489,1815.639,20263.0
233,1644293700,0,0,3461335688,0.9301,1.1322,0.9234,1.1164,44086.23,44092.01004355,1190.87,13792.0
234,1644294600,3501,0,3460332156,0.9309,1.1324,0.9234,1.6328,44204.24,44206.13809192,2138.623,22378.0
235,1644295500,16852,0,3470677435,0.9346,1.1315,0.9331,1.7068,44338.06,44344.51849387,3390.211,31919.0
236,1644296400,12207,0,3487191340,0.9429,1.1321,0.9489,0.8616,44315.01,44317.52858809,2447.473,27014.0
237,1644297300,0,0,3502737631,0.9384,1.1278,0.9448,0.6532,44287.37,44293.16049053,2478.66,22734.0
238,1644298200,7997,0,3500027576,0.9342,1.1254,0.9395,1.0694,44426.99,44427.2,2845.278,27739.0
239,1644299100,2349596,318767,3508662599,0.9339,1.1277,0.9395,1.545,44867.12,44866.85576946,17175.933,156937.0
240,1644300000,630802,19131,3517108642,0.9444,1.1402,0.9818,1.6404,45186.89,45195.94439422,14748.757,123734.0
241,1644300900,431359,2573,3524770237,0.9736,1.1433,1.0338,1.1739,45121.9,45079.56828227,10144.364,92914.0
242,1644301800,0,5462,3492023392,0.9767,1.1444,1.0429,0.7121,44675.16,44677.41,10625.477,104528.0
